# session 2026-07-11T09:10:11.947446
textId,key8_hex
623904,00001ec2456101ed
625961,000000cada05c5c6
627271,0000197a089db86a
612982,00001b4dcaccd96b
614480,00001f22c695fd88
618693,00001b8b1390fc13
618220,00001593e84b9108
615375,0000107093730767
613170,00001346da4c9bc1
617394,0000197fc3184f93
615178,00001d9b284072ab
611822,00000429ab334e14
615257,00000984b75a16c5
630069,00001737f6e82e03
617528,00000115f9edc855
626398,000016e3665e0478
625043,000016e970fa0ee0
634624,000003c61d4dffcd
622125,00001805edc5b1af
613569,000019d853e0a3e1
611725,000016e9d7a52ad9
614863,00001a54013216d9
615540,0000013c7fa30332
615549,000011db29ddd579
612952,0000153e00fc3c0b
634883,00001add00ce2bf4
617178,0000075750f7d967
613106,000011ce9dbe9d60
618754,00001ef85f876405
630800,0000048201e99b87
619212,000019dc1c43da1b
618573,00000587dc400b30
618745,00001945c2528180
630398,00001bb01549316c
612909,000013aa0ef9427c
614891,000015c5a7d095b5
612554,000003fb4046b223
631280,00001ee3606d0a0e
614637,0000013f0aecb7c0
615338,00001cae593bb25a
615474,00001675be57fd66
632283,000010df4e1655b7
617887,00000ce552347e23
613993,0000155a4b18513f
616719,000019962a2a33b9
631877,00000f0b6b83292c
612048,000016728f8df199
618351,000015044a169a25
614109,000010b39752b202
619224,000015f43eb40e15
613310,000018dbca23e8ea
619736,000015c4ea802417
613331,00000a94c0a10f30
619597,00001bcc2e5da019
619299,00000979632f0c91
617246,0000003f4c4a9041
616332,0000167beac77e83
630522,000003fd421c00b3
613682,000017f2d54657db
620194,0000086a90e7eded
1098630,00000e0e6abab52b
1127601,00001554fa85bedb
1126970,00000106d9bb57df
1132254,0000103b1fe35be4
1133722,000004500ed3e031
1131915,000016046d99944f
1132376,0000121dd4287371
1132452,00001d99fb30d36e
1128668,0000199194bd8171
1135319,00001521f231e775
1130859,00000dc75c7afec1
1131704,00001cd7ab1ce881
1135983,00001224d6821c3e
1137379,0000064970279f5d
1139126,00001512932d885c
1136697,00000b48bc5c17c5
1138852,00001635c07c1ac6
1136952,00001958d9edcf5b
1138166,0000195467ae04a0
1136297,00001156dc10d501
1136092,00001707fe78b7f5
1138744,00001c9610b90d4b
1139280,000000f58b742e69
1138615,00001ab34104b31a
1138903,0000141aaafc5347
1138368,000015cf16cfdaba
1138447,0000008bcb4baf53
1165257,000016796058c890
1167680,00001dc44be5b4b3
1164103,00000f1085b0eec3
1165128,00000668194a1226
1164259,00001d085c139ab9
1165465,0000107a3676aecc
1164123,000013cdbe857a78
1153610,000013cb77be44b5
1153676,00000f232d8b872f
1165757,00001ce72aa108e3
1166628,000014af36a1c1a2
1167204,000011afce450fbb
1166689,00000061872c0d3c
1163542,00001cfecc6d0530
1163761,00000725ce20b673
1163534,00000b93d0615792
582300,000006b94be0fb9a
585734,000015cc1d7016d2
581612,00001a1bde88daa8
634686,000011344a637ea6
613995,00001429e92404ca
615274,00000b55ffd88031
634394,00001e4dffd6b16c
616936,000005edd2c8b5d3
612662,00000f4bd55a9840
628220,00000cf4e78e0832
628442,00000da2b9e6d343
613727,000004fd855c8187
612043,0000049dc77a43dc
630877,000018a7c3db837f
634510,000006eb208433c5
614909,00000fe4b06128a6
627586,000012b4607751b4
627886,00001e439e62907c
627802,0000080506bd00e4
627526,00000898b42298d5
629005,000010088a0a2bcf
901805,00000e22be252935
933465,000014a261320850
901636,00000b07b9c8cf60
904282,0000024ce44c0552
933915,00000eff8e8a64ca
933291,0000102d8e792452
902504,00001a0f4039f24b
1109139,00001ac43227f7fe
1108880,000003d735ed9df6
1109924,0000026d1350fd6c
1103969,0000168f6137b3d3
1103622,0000053318752a25
1104371,00000c39ae0f647c
1106295,0000109e7f48a954
1108236,000008d904073835
1107525,00000ef818a3c162
1096020,000002d915d04877
1096401,00001acc55066a23
1086198,000015c1896ad14b
1086840,0000186175a468d7
1086680,00001a45393d8ddf
1108023,00001963acbcc5d0
1108387,000000c7145823e1
1107187,00001923c430e917
1105960,00001ba80eacdf2f
1107042,000000ce06acaff2
1105719,0000149bedf6bf88
1105770,0000014357944634
1086852,000006a63e587a6e
1086868,00000acad4731480
1086341,000008252fbd3b9f
1107005,000019999a24a1f0
1108157,0000063e5b4153d1
1107495,00001aa769dfa1f3
962327,000009a94dee7b25
967017,00000c9042152fce
966617,000008e4e5b65492
962010,0000071c41a2893b
968475,00000bb135bedf43
962392,00001c5cd5f2a366
964002,00001eacc441533e
962549,000007379c203b0d
964788,00001f0120d488f6
966449,00000208c5e7d5bb
966027,00000fb80421b4ce
966488,0000122eeb52e29c
966646,0000115d2c6ceadd
961695,000009ea2cc79755
966574,0000040923620408
967999,00001959d3de5d36
962902,00001636cfa2f8a0
967605,000012736a98e4d0
964308,000019ed3e737633
965932,00001565caff57a6
967348,00000c0ec2e8fef9
966527,00001b8afa749ae5
964715,000009c5979280dc
964452,000000a7074d9f16
967151,00000894f7e8c505
966671,0000028ea83b70f0
966105,0000025b26f4e692
965697,000013fd37cb8b37
965282,00000d5fbeae2b53
964468,0000054503755765
963915,00000e237b3152f6
967389,00000bff1d0c2a69
962124,00001f3535b47215
964927,000010716172f737
962593,0000115f6120b9df
967330,00000023a2ba337f
964413,00001cea62bafa37
965483,00000e95a5993126
968638,000001c7f776af23
966673,0000061732751ee6
965695,00001e49bb79abd5
965971,000001975bce2231
967694,00000f663f1b6af5
964188,00001c91788d7b73
964147,0000087fb2fa98ec
967451,000006bdc27a664d
964490,000009da489d7886
965617,00001927b5bdd5b2
965014,000007bd8d7d6161
965909,00000dad438b9244
964696,00001835910f6baa
966470,00000b9751f910ef
966480,0000194d31e541b6
965170,0000198204605e77
967332,00001c7f9a7a43ea
962056,00000bbf704a7138
967165,00000a039a617d5f
962350,0000036704215a23
965137,000006abf36277c9
961915,00000820df8fda75
967615,0000080e8d4e6de9
965001,00000e58a9b2ca53
964378,000014d548249011
966828,00001b2ba3c481ee
962854,00000341e59dd499
966365,000002990080a7e4
966245,0000034316f2555b
965209,00000a18070af6bb
964282,0000105eed239283
964001,00000c6ca9febe55
966524,000010712face7a9
965304,0000017ef2117ac5
964218,00000b313d86e93b
965464,0000022ad6efd5d0
964806,000006fdf20f9abb
968377,0000134c0d61d0dd
962197,00001e160fa874f1
967196,00000ab7356f7d26
968814,000007ff777830a7
966051,00000f764e967f1d
965392,000003a6d2ef6642
968892,00000e9c9bff6f78
962030,00000d7d12da0556
964201,00001cd2cede6f84
968826,00000c924736ad1f
965435,000010c2109ecf0c
966322,000005f475ac4fdd
964898,0000192db575a6d8
968316,00000c053fba5af9
962621,00001c083c8a58f8
967072,00001e5518dbc6c4
964886,00000ff4b3f13e5b
965297,0000182166b5e77e
967556,000017471401d1e6
1022974,00000d29e283b1d4
1022293,000004d652b1a0e8
1021426,00000604e065fd9e
1022465,00000a34001fa3d9
1023118,00000ec6985e8f60
1021428,00001f28a394b205
1015777,000010cc751b2b0f
1017182,000017b4a972d4dd
1017209,000015133bd99132
1021095,0000143644e49db7
1021040,0000196a108ce90f
1022068,00001110c5035d92
1022800,00001334c04b7496
1022223,00000a99fc29e7e6
1022032,00000ce615af3262
1021345,00001a39852db87e
1021851,000007a7e065d33c
1023048,00000c68d4287f2f
1021081,0000073a996539f6
1020967,0000064e5767faf4
1021814,0000162b327fb82f
1021882,000013be193dab8e
1022866,0000171e52b013a8
1021976,000013d3a31eb29e
1012407,000005bebe779f2c
1011646,00000cbb726f5805
1011323,00000e7b831223c2
1022870,0000017693b3ef45
1021769,00001ae8a64f7d0f
1022484,000000bbf884282e
1013410,0000121de1a90dc3
1014303,0000031ceb68415e
1013196,00001a627bcd1717
1022763,00000998bb0af66f
1022331,00001c931bb312cd
1021030,0000197a03a78cd2
1023125,00000474c5df4c2b
1022265,00000577727a38c9
1021043,0000078da534fa6f
1016259,00001db0e02f6a70
1017287,00000b259478fc91
1017120,00000d55648d103b
1022380,000010ebab68c25a
1021132,00001d3e57224bb5
1021751,0000117180621b1c
1011679,00000d8628f08b34
1014736,00001933456ec991
1013864,00000d84c3dbae1a
1021146,00001bb39d0e8040
1021946,00000765615aeca6
1021128,00001d41d70d214e
1021021,000015770cd94b67
1021110,00001216abd314b1
1021961,00000ec878b9145c
1021510,0000195e4c8ddd52
1021304,000007e8f732592e
1021208,000015ab8f033436
1016946,0000135b914bacf0
1016810,000002c9f49649f8
1015955,00001e55595553d2
1021170,00000b8a9253da17
1022573,00000782613e9a33
1021223,0000041b0c773efa
1013053,00000203ea489ec0
1020915,00000fad06d37421
1022231,00001921876b3cff
1021892,00000825a59b1845
1020893,00001684a3e0f6cf
1021678,00001e40adc3586d
1021314,0000077f35c094f6
1022735,00000c518ae0138a
1011095,000016d0b675f330
1013512,000002ae3e172b8d
1013758,00000a9beadeaadd
1015760,0000089a07ac29c4
18308,0000139df083d247
1015765,00000f0e85292c6c
1021824,000003e2f5142e0e
1021286,00001eea7dca8926
1021424,00000ebcdd1766fc
1014409,0000059d2fec6d5e
1014614,00001ad53bd903f8
1014150,000006c1eb1a7baf
1022940,000015163992f234
1021230,000019448351c8be
1021311,00000ee2cce25032
1022827,000016c2a40473c5
1021012,000010b81d58b8b7
1021075,000005d6d30649c3
1014846,000009a5ee5394e2
1011366,000003602995d54e
1013815,00001a61664abccd
1010877,00000949eeb0e43e
1012424,00000c1aaedf2879
1015185,00000874559b0816
1021434,00000f7cc43d4aba
1021734,00001970842463b8
1021768,00001628ff9e5dbb
1016521,000008935b5607b2
1016655,000015ca3fbce600
1017361,0000064817948345
1022131,00001e1a449ac852
1022443,00000e0d9c3bd329
1022272,00001353d73aa694
1021084,00001699c8222093
1022264,000005e2db8cfa18
1022360,00000ca6d1f6d0c2
1022343,00000ba6b7d1454b
1021839,000019420ac9ce05
1022911,00001642ae24080d
1015930,0000056fff1f22e6
1017221,00000a0cfb1e75a6
1015865,00001a2a2b5442d4
1014388,00000f74417b16d9
1012867,00000e72a60f6476
1012242,000012cb716b6e40
1022135,000008470f87762f
1022083,0000119a13dd3986
1022622,00000e06f41d7fb6
1020924,00000b5687c07c9c
1022250,000006232329b46e
1020866,0000130949db9de3
1021480,00000b01a5076d86
1021233,0000045d3ba3c0c5
1021698,00000c85a4396dc4
1014933,000012a6dd6e6056
1015351,00000f9d44b946da
1011771,000010aa5b720759
1022335,00000301d1d710f9
1016464,0000055c808a0d7d
1016842,00001bb795f618e4
1015978,00000e588ca0de5f
1021198,000007e4ab1d6974
1022327,00000bec0c231d4b
1022704,000019100de5c86e
1015799,00000d9002fe87d9
1016438,00000ea630f23ae9
1015746,0000172fa17f6193
1012621,000019e60b0c96f0
1015529,0000055f676b88ab
1015551,0000062f6e36e5aa
1021645,00001067df44802f
1021711,000000bbd753e89b
1021336,00001525a3f3b55f
1013746,000001506c2c9d95
1014911,000005d44fbfe60d
1011521,000005ee80ceb96f
1013506,00001508d63029c2
1011218,00000fd1dd0d2664
1014792,000002b1f3722ce9
1021954,00001b77da6d8faa
1021535,0000166a2e2f2671
1022646,000001cd2e5648e4
1022833,000004446d90f2bf
1020958,000003df12a1a65c
1022096,00001acf7773fd41
1011414,0000028ce4ebbbdc
1013064,00001db0dc999ac8
1011020,000007d38e187c00
1022535,00000e82c730cff9
1022471,00001c5d04826335
1022854,00001673f6dc7325
1021868,00001de58b59e546
1022159,00001205f42b3654
1022624,000014d946af2ede
1021643,00000ea425e7c07f
1021875,0000121b8a2371c2
1022995,000011c35607f650
1016319,00001927eefa05f9
1017104,00000a0dae22435e
1016753,0000024dd79a37c8
1011062,00001da13982d754
1011064,00001253d82eb160
1011168,000001e258320290
1014419,0000098ac42a1c04
1013195,00001d73764a9a22
1011439,00000eddd1911dd1
1021523,00000db55b8d52ae
1022087,0000154f2c9f9852
1022686,0000077efcf62d7e
1022118,000017019f9f3172
1022203,0000060915914686
1022881,000007f4e90e5bbe
1021691,00000b5f831af097
1020881,0000100f8bd84480
1020950,00000c2811ac6c9c
1022168,00001067b55ab87c
1022178,000000fae4dfbe8a
1021287,00000de62863383f
1072102,00000432efda69c6
1071322,000005dc498f5672
1070864,00000231fe316ff5
1161107,00000b7f6e2d8b09
1161281,00001da6717be6aa
1160940,000014f4014663cc
1161192,000009505ee083d5
1140693,00001398287d5612
1141196,000008ff2c16cb66
1140156,0000058a0b69b612
1140234,00000defc07c2328
1140284,0000093813281fed
1139528,00001d18813c6773
1140901,00001321dcf430a3
1140611,00000f48dd7b8e68
1140780,00000a3414da7bea
1141044,000009ea48600d6c
1141064,000007b5703d7304
1139683,00000422415df5db
1140831,00000a16a1bc7a8b
1140498,00000a07744a07eb
1141170,00001438e18d1eca
1140133,000003de50f0f74e
1140683,00000ea6faab7a8a
1140153,00001aaa781de727
1140767,0000179519f3faa5
1140370,000006870de0de56
1161206,0000046390a9bd1f
1162140,00000d23eac73dba
1161173,00000b2c8d6cbf26
1161287,0000148ad8406916
1140773,000013009359459c
1141116,00000ff947454394
1141153,00001c018d667983
1140942,00001e453429227c
1140095,000019b04ea753e2
1140039,000012b712afe1f9
1141176,000016a2c9cf1a11
1141164,00000aa1d36b1eee
1140418,0000139e2618cb51
1140697,00001d775efedb58
1140558,00001dbca47eac47
1141219,00000dfd95b5f414
1139822,00001715937c6a6f
1140930,00000ac5f15f9ff4
1139645,000009e4d394c19f
1141213,000008d585d415b9
1140157,000006159910e2d0
1139796,00000cb369561ee0
1141014,00000257a683c625
1140191,000002e6e06897e2
1139798,00001c3453120918
1140185,000000c04d9cb15e
1140998,00000a1c4b82b5d1
1140723,0000120ae8bd7c2d
1139338,00000b3b75ddc9c4
1141142,000004c7efb71b96
1140935,00000564c321377b
1140264,000010d3ee8d05e9
1140672,00000a7c542dd73c
1140150,00000cc83504a916
1140849,00000cb95c577684
1140510,000000709413e8bf
1140814,00001904c4ca60a8
1140788,00001342ce42b99d
1140888,00000a59808ae396
1139770,00000e4619ed4396
1132781,000004831f729282
1134182,000007cde7aae718
1132965,0000101cb4cc707d
1109460,00001a8ba8e5a7f4
1109165,000001d23fb20207
1109741,00001ccde6989ff9
1109752,0000126636f822ef
1110480,00001e10972fcde3
1092147,00001aacd35df095
1074598,00000db93f7855ad
1093114,00001937dad87c8c
1094373,00000e7bee7859d6
1073484,000016a8c915d765
1074533,000000ee0485fb72
1073238,00001c4fb4b387ae
1166240,0000047e0b871b88
1165961,00001aeb96947685
1166248,000008f98d646ead
1166123,00001663fe0d3102
1146483,00000872883bd72d
1154476,00001753881fc601
1146790,00000235c5c7db09
1153981,000011eb8a709b7f
1168030,00000c680f2a77cc
1167871,00001aee7b1f49c3
1169359,000013c572518b9d
1126555,000001362cb3571e
1127685,000004c7ec199581
1127082,00000d1d64298954
1126935,000013baeaec3cad
1127496,0000182744cbcdf1
1126651,0000053dbaa7d416
1126618,00000d852742d71e
1160289,0000088e28d7fe73
1160323,00001ae7e877662f
1161110,00001c21f3c34d42
1160912,000013a3fa908b2c
1161536,000010f175e9078f
1160189,000006065be07aff
1160723,00001ec8155336bf
1161969,000015e16d99b16c
1161898,00001519f4c0ba1e
1166813,00000b23ab4326a1
1166601,0000069e75080782
1166978,00001e3a461440a9
1162017,00001ed9025b8f70
1161713,00000e781d1ad48a
1161846,0000049b82b632f3
1161057,000002bfdde878b8
1161449,00001d719cf875af
1161278,00001f3fb01f16be
1160767,000006b5c33cd4a3
1160658,000002d0e968ab18
1161404,0000001d71915f23
1158145,00000355462da931
1156432,0000042593240d6b
1155074,00001144a98cfe12
1156511,0000187e1922f226
1158230,00001681161f6c84
1157045,000003cdd3529f24
1155816,000013b624366703
1155023,000019129c634833
1156752,00000e46bcc21ac2
1158702,00001afce775ff39
19391,000005ae5e554f74
